date,city,מחוז,age,דסק,pop,נותרים לחיסון,לא מחוסנים ולא מחלימים,מחלימים,מחלימים שהתחסנו,מחוסנים מלא,מחוסנים מלא שדעך חיסונם,מחוסנים ב3 מנות,בתהליך חיסון,מחוסנים מנה 1 ומעלה,אוכלוסיה פוטנציאלית לחיסון מנה 1,% מחוסנים מנה 1 מכלל האוכלוסיה,% מחוסנים מנה 1 מהפוטנציאל,מחוסנים מנה 2 מכלל האוכלוסיה,אוכלוסיה פוטנציאלית לחיסון מנה 2,% מחוסנים מנה 2,% מחוסנים מנה 2 ממתחסני מנה 1,מחוסנים מנה 3 ומעלה,אוכלוסיה פוטנציאלית לחיסון מנה 3,% מחוסנים מנה 3 מהפוטנציאל
25/08/2021,צופית,מחוז מרכז,40_49,דסק כללי,195,49,49,3,8,5,69,60,1,143,190,73%,75%,137,143,70%,96%,60,0,0%
25/08/2021,צופר,מחוז דרום,40_49,דסק כללי,30,0,0,0,0,0,19,14,0,33,30,110%,110%,33,33,110%,100%,14,0,0%
25/08/2021,צוקי ים,מחוז מרכז,40_49,דסק כללי,41,20,20,1,0,2,11,7,0,20,40,49%,50%,20,20,49%,100%,7,0,0%
25/08/2021,צוקים,מחוז דרום,40_49,דסק כללי,80,42,42,0,0,7,27,1,3,38,80,48%,48%,35,35,44%,100%,1,0,0%
25/08/2021,צור הדסה,מחוז ירושלים,40_49,דסק כללי,1585,376,376,29,60,37,610,467,6,1180,1583,74%,75%,1135,1178,72%,96%,467,0,0%
25/08/2021,צור יצחק,מחוז מרכז,40_49,דסק כללי,1439,243,243,12,51,37,631,457,8,1184,1417,82%,84%,1154,1183,80%,98%,457,0,0%
25/08/2021,צור משה,מחוז מרכז,40_49,דסק כללי,611,142,142,4,22,12,272,157,2,465,607,76%,77%,450,465,74%,97%,157,0,0%
25/08/2021,צור נתן,מחוז מרכז,40_49,דסק כללי,60,2,2,0,0,2,26,30,0,58,60,97%,97%,58,58,97%,100%,30,0,0%
25/08/2021,צוריאל,מחוז צפון,40_49,דסק כללי,35,0,0,1,1,0,31,8,0,40,34,114%,118%,40,40,114%,100%,8,0,0%
25/08/2021,צורית,מחוז צפון,40_49,דסק כללי,93,0,0,1,5,1,58,36,2,102,90,110%,113%,97,101,104%,96%,36,0,0%
25/08/2021,ציפורי,מחוז צפון,40_49,דסק כללי,104,0,0,0,1,1,63,40,1,106,104,102%,102%,104,105,100%,99%,40,0,0%
25/08/2021,צלפון,מחוז ירושלים,40_49,דסק כללי,137,24,24,5,6,4,73,21,4,108,136,79%,79%,103,107,75%,96%,21,0,0%
25/08/2021,צנדלה,מחוז צפון,40_49,דסק ערבי,173,0,0,6,19,7,122,15,5,168,173,97%,97%,148,168,86%,88%,15,0,0%
25/08/2021,צפריה,מחוז מרכז,40_49,דסק כללי,143,17,17,9,7,3,53,54,0,117,141,82%,83%,113,116,79%,97%,54,0,0%
25/08/2021,צפרירים,מחוז ירושלים,40_49,דסק כללי,59,17,17,1,2,4,22,12,1,41,59,69%,69%,39,41,66%,95%,12,0,0%
25/08/2021,צפת,מחוז צפון,40_49,דסק כללי,2880,818,818,327,131,142,1075,337,50,1735,2850,60%,61%,1595,1717,55%,93%,337,0,0%
25/08/2021,צרופה,מחוז חיפה,40_49,דסק כללי,147,25,25,6,6,4,71,34,1,116,144,79%,81%,111,115,76%,97%,34,0,0%
25/08/2021,צרעה,מחוז ירושלים,40_49,דסק כללי,139,32,32,0,1,2,65,38,1,107,139,77%,77%,105,107,76%,98%,38,0,0%
25/08/2021,קבוצת יבנה,מחוז מרכז,40_49,דסק כללי,72,12,12,0,3,6,21,30,0,60,72,83%,83%,57,60,79%,95%,30,0,0%
25/08/2021,קדומים,מחוז מרכז,40_49,דסק כללי,454,0,0,17,28,11,203,195,1,438,450,96%,97%,422,436,93%,97%,195,0,0%
25/08/2021,קדימה-צורן,מחוז מרכז,40_49,דסק כללי,3391,453,453,57,131,83,1676,967,24,2881,3335,85%,86%,2799,2872,83%,97%,967,0,0%
25/08/2021,קדמה,מחוז אשקלון,40_49,דסק כללי,20,15,15,0,0,0,3,2,0,5,20,25%,25%,5,5,25%,100%,2,0,0%
25/08/2021,קדמת צבי,מחוז צפון,40_49,דסק כללי,54,0,0,1,5,2,34,15,1,57,52,106%,110%,56,56,104%,100%,15,0,0%
25/08/2021,קדר,מחוז ירושלים,40_49,דסק כללי,215,11,11,11,17,6,120,49,1,193,210,90%,92%,184,192,86%,96%,49,0,0%
25/08/2021,קדרון,מחוז מרכז,40_49,דסק כללי,239,22,22,2,16,3,112,82,2,215,229,90%,94%,206,212,86%,97%,82,0,0%
25/08/2021,קדרים,מחוז צפון,40_49,דסק כללי,20,0,0,0,1,1,14,7,0,23,20,115%,115%,22,23,110%,96%,7,0,0%
25/08/2021,קוממיות,מחוז אשקלון,40_49,דסק חרדי,35,14,14,7,0,0,13,0,1,14,34,40%,41%,14,14,40%,100%,0,0,0%
25/08/2021,קורנית,מחוז צפון,40_49,דסק כללי,130,13,13,0,4,5,65,43,0,117,128,90%,91%,115,117,88%,98%,43,0,0%
25/08/2021,קטורה,מחוז דרום,40_49,דסק כללי,46,0,0,2,3,1,36,7,0,47,44,102%,107%,46,47,100%,98%,7,0,0%
25/08/2021,קיסריה,מחוז חיפה,40_49,דסק כללי,596,54,54,8,22,35,304,163,10,534,584,90%,91%,514,531,86%,97%,163,0,0%
25/08/2021,קלחים,מחוז דרום,40_49,דסק כללי,129,21,21,2,10,4,60,32,0,106,124,82%,85%,105,106,81%,99%,32,0,0%
25/08/2021,קליה,מחוז ירושלים,40_49,דסק כללי,36,6,6,0,2,0,17,11,0,30,36,83%,83%,28,30,78%,93%,11,0,0%
25/08/2021,קלנסווה,מחוז מרכז,40_49,דסק ערבי,2562,429,429,185,157,232,1276,190,93,1948,2552,76%,76%,1728,1916,67%,90%,190,0,0%
25/08/2021,קלע,מחוז צפון,40_49,דסק כללי,60,17,17,2,1,3,24,11,2,41,59,68%,69%,39,40,65%,98%,11,0,0%
25/08/2021,קציר,מחוז חיפה,40_49,דסק כללי,409,114,114,6,6,13,187,81,2,289,405,71%,71%,286,288,70%,99%,81,0,0%
25/08/2021,קצר א-סר,מחוז דרום,40_49,דסק ערבי,217,158,158,0,1,10,44,1,3,59,217,27%,27%,55,58,25%,95%,1,0,0%
25/08/2021,קצרין,מחוז צפון,40_49,דסק כללי,891,169,169,15,27,60,412,192,16,707,883,79%,80%,675,705,76%,96%,192,0,0%
25/08/2021,קרית אונו,מחוז תל אביב,40_49,דסק כללי,6886,787,787,86,320,167,3091,2389,46,6013,6778,87%,89%,5787,5990,84%,97%,2389,0,0%
25/08/2021,קרית ארבע,מחוז ירושלים,40_49,דסק כללי,674,122,122,42,36,21,298,148,7,510,672,76%,76%,473,506,70%,93%,148,0,0%
25/08/2021,קרית אתא,מחוז חיפה,40_49,דסק כללי,7208,819,819,222,368,338,3517,1874,70,6167,7112,86%,87%,5880,6117,82%,96%,1874,0,0%
25/08/2021,קרית ביאליק,מחוז חיפה,40_49,דסק כללי,5593,726,726,132,245,247,2653,1535,55,4735,5513,85%,86%,4536,4705,81%,96%,1535,0,0%
25/08/2021,קרית גת,מחוז אשקלון,40_49,דסק כללי,5868,704,704,456,465,314,2738,1107,84,4708,5750,80%,82%,4300,4644,73%,93%,1107,0,0%
25/08/2021,קרית טבעון,מחוז חיפה,40_49,דסק כללי,2409,406,406,33,62,107,1136,638,27,1970,2380,82%,83%,1920,1956,80%,98%,638,0,0%
25/08/2021,קרית ים,מחוז חיפה,40_49,דסק כללי,4903,678,678,138,208,355,2424,1019,81,4087,4820,83%,85%,3905,4038,80%,97%,1019,0,0%
25/08/2021,קרית יערים,מחוז ירושלים,40_49,דסק חרדי,318,4,4,45,65,4,125,68,7,269,308,85%,87%,218,264,69%,83%,68,0,0%
25/08/2021,קרית יערים(מוסד),מחוז ירושלים,40_49,דסק כללי,5,0,0,1,1,0,4,5,0,10,5,200%,200%,9,10,180%,90%,5,0,0%
25/08/2021,קרית מוצקין,מחוז חיפה,40_49,דסק כללי,6505,1144,1144,114,260,266,2902,1759,60,5247,6410,81%,82%,5045,5207,78%,97%,1759,0,0%
25/08/2021,קרית מלאכי,מחוז אשקלון,40_49,דסק כללי,2222,238,238,270,182,145,1109,229,49,1714,2153,77%,80%,1540,1696,69%,91%,229,0,0%
25/08/2021,קרית נטפים,מחוז מרכז,40_49,דסק כללי,96,8,8,8,7,8,51,13,1,80,96,83%,83%,73,80,76%,91%,13,0,0%
25/08/2021,קרית ענבים,מחוז ירושלים,40_49,דסק כללי,62,26,26,0,0,1,21,14,0,36,62,58%,58%,36,36,58%,100%,14,0,0%
25/08/2021,קרית עקרון,מחוז מרכז,40_49,דסק כללי,1247,201,201,60,61,46,619,238,22,986,1226,79%,80%,928,974,74%,95%,238,0,0%
25/08/2021,קרית שלמה,מחוז מרכז,40_49,דסק כללי,5,4,4,0,0,1,0,0,0,1,5,20%,20%,1,1,20%,100%,0,0,0%
25/08/2021,קרית שמונה,מחוז צפון,40_49,דסק כללי,2485,201,201,74,76,120,1375,604,35,2210,2473,89%,89%,2120,2195,85%,97%,604,0,0%
25/08/2021,קרני שומרון,מחוז מרכז,40_49,דסק כללי,684,0,0,40,43,41,352,304,6,746,664,109%,112%,718,740,105%,97%,304,0,0%
25/08/2021,קשת,מחוז צפון,40_49,דסק כללי,61,0,0,1,3,1,34,23,0,61,59,100%,103%,60,61,98%,98%,23,0,0%
25/08/2021,ראמה,לא ידוע,40_49,דסק ערבי,975,0,0,89,76,57,643,107,20,903,968,93%,93%,822,901,84%,91%,107,0,0%
25/08/2021,ראס אל-עין,מחוז צפון,40_49,דסק ערבי,40,24,24,5,2,0,9,0,0,11,40,28%,28%,9,11,23%,82%,0,0,0%
25/08/2021,ראס עלי,מחוז חיפה,40_49,דסק ערבי,67,8,8,3,7,8,35,4,2,56,67,84%,84%,47,55,70%,85%,4,0,0%
25/08/2021,ראש העין,מחוז מרכז,40_49,דסק כללי,8791,1439,1439,385,439,324,4087,2040,77,6967,8650,79%,81%,6634,6928,75%,96%,2040,0,0%
25/08/2021,ראש פינה,מחוז צפון,40_49,דסק כללי,375,36,36,12,10,16,212,85,4,327,368,87%,89%,321,325,86%,99%,85,0,0%
25/08/2021,ראש צורים,מחוז ירושלים,40_49,דסק כללי,131,0,0,1,4,2,80,60,1,147,131,112%,112%,144,147,110%,98%,60,0,0%
25/08/2021,ראשון לציון - empty,מחוז מרכז,40_49,דסק כללי,0,0,0,6,8,65,275,111,16,475,0,0%,0%,458,0,0%,0%,111,0,0%
25/08/2021,ראשון לציון - מזרח,מחוז מרכז,40_49,דסק כללי,4560,760,760,130,198,170,2132,1122,48,3670,4481,80%,82%,3526,3650,77%,97%,1122,0,0%
25/08/2021,ראשון לציון - מערב,מחוז מרכז,40_49,דסק כללי,4127,850,850,93,205,135,1778,1039,27,3184,4071,77%,78%,3033,3168,73%,96%,1039,0,0%
25/08/2021,ראשון לציון - מרכז,מחוז מרכז,40_49,דסק כללי,5358,751,751,151,217,317,2563,1298,61,4456,5283,83%,84%,4269,4425,80%,96%,1298,0,0%
25/08/2021,ראשון לציון - צפון,מחוז מרכז,40_49,דסק כללי,4289,637,637,107,177,204,2001,1132,31,3545,4226,83%,84%,3409,3524,79%,97%,1132,0,0%
25/08/2021,ראשון לציון - קריות,מחוז מרכז,40_49,דסק כללי,4563,665,665,101,235,151,2111,1265,35,3797,4501,83%,84%,3609,3774,79%,96%,1265,0,0%
25/08/2021,ראשון לציון - ראשונים,מחוז מרכז,40_49,דסק כללי,3424,532,532,88,157,145,1542,926,34,2804,3354,82%,84%,2693,2788,79%,97%,926,0,0%
25/08/2021,ראשון לציון - רמז-כצנלסון,מחוז מרכז,40_49,דסק כללי,4595,650,650,80,176,210,2166,1260,53,3865,4515,84%,86%,3719,3840,81%,97%,1260,0,0%
25/08/2021,ראשון לציון - רמת אליהו ונוה ים,מחוז מרכז,40_49,דסק כללי,2681,311,311,114,157,117,1322,627,33,2256,2635,84%,86%,2135,2237,80%,95%,627,0,0%
25/08/2021,רבבה,מחוז מרכז,40_49,דסק כללי,307,0,0,16,32,8,160,104,2,306,301,100%,102%,286,306,93%,93%,104,0,0%
25/08/2021,רבדים,מחוז אשקלון,40_49,דסק כללי,134,3,3,5,7,4,84,28,3,126,123,94%,102%,123,125,92%,98%,28,0,0%
25/08/2021,רביבים,מחוז דרום,40_49,דסק כללי,124,41,41,0,1,8,40,31,3,83,124,67%,67%,80,81,65%,99%,31,0,0%
25/08/2021,רביד,מחוז צפון,40_49,דסק כללי,25,7,7,0,0,0,12,6,0,18,25,72%,72%,18,18,72%,100%,6,0,0%
25/08/2021,רגבה,מחוז צפון,40_49,דסק כללי,137,5,5,3,7,0,55,61,6,129,135,94%,96%,120,128,88%,94%,61,0,0%
25/08/2021,רגבים,מחוז חיפה,40_49,דסק כללי,79,0,0,1,3,0,63,13,0,79,74,100%,107%,78,79,99%,99%,13,0,0%
25/08/2021,רהט,מחוז דרום,40_49,דסק ערבי,5761,1267,1267,286,280,518,2784,375,251,4209,5751,73%,73%,3723,4139,65%,90%,375,0,0%
25/08/2021,רווחה,מחוז אשקלון,40_49,דסק כללי,59,0,0,4,18,2,26,13,2,61,55,103%,111%,45,61,76%,74%,13,0,0%
25/08/2021,רוויה,מחוז צפון,40_49,דסק כללי,60,16,16,3,1,9,26,5,0,41,60,68%,68%,40,41,67%,98%,5,0,0%
25/08/2021,רוח מדבר,חסר מחוז,40_49,חסר דסק,10,0,0,0,0,0,0,0,0,0,10,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,רוחמה,מחוז אשקלון,40_49,דסק כללי,103,4,4,0,2,1,62,33,1,99,103,96%,96%,97,99,94%,98%,33,0,0%
25/08/2021,רומאנה,מחוז צפון,40_49,דסק ערבי,122,25,25,2,5,17,69,3,1,95,122,78%,78%,89,94,73%,95%,3,0,0%
25/08/2021,רומת הייב,מחוז צפון,40_49,דסק ערבי,219,49,49,5,9,15,122,14,5,165,217,75%,76%,153,164,70%,93%,14,0,0%
25/08/2021,רועי,מחוז ירושלים,40_49,דסק כללי,20,3,3,0,1,0,11,5,0,17,19,85%,89%,17,17,85%,100%,5,0,0%
25/08/2021,רותם,מחוז ירושלים,40_49,דסק כללי,35,24,24,1,0,1,7,1,1,10,35,29%,29%,9,10,26%,90%,1,0,0%
25/08/2021,רחוב,מחוז צפון,40_49,דסק כללי,44,4,4,5,2,2,22,9,0,35,42,80%,83%,35,35,80%,100%,9,0,0%
25/08/2021,רחובות,מחוז מרכז,40_49,דסק כללי,19545,2096,2096,704,948,809,9236,5526,226,16745,19257,86%,87%,15959,16635,82%,96%,5526,0,0%
25/08/2021,רחלים,מחוז מרכז,40_49,דסק כללי,55,0,0,4,1,3,29,19,0,52,55,95%,95%,51,52,93%,98%,19,0,0%
25/08/2021,ריחאניה,מחוז צפון,40_49,דסק ערבי,161,7,7,6,13,7,102,25,1,148,158,92%,94%,139,146,86%,95%,25,0,0%
25/08/2021,ריחן,מחוז מרכז,40_49,דסק כללי,50,0,0,1,4,1,42,14,0,61,49,122%,124%,59,61,118%,97%,14,0,0%
25/08/2021,ריינה,מחוז צפון,40_49,דסק ערבי,2224,644,644,128,124,138,1001,139,50,1452,2208,65%,66%,1309,1437,59%,91%,139,0,0%
25/08/2021,רימונים,מחוז מרכז,40_49,דסק כללי,80,7,7,2,2,2,43,22,2,71,79,89%,90%,68,71,85%,96%,22,0,0%
25/08/2021,רינתיה,מחוז מרכז,40_49,דסק כללי,203,40,40,2,11,5,99,46,0,161,200,79%,81%,155,161,76%,96%,46,0,0%
25/08/2021,רכסים,מחוז חיפה,40_49,דסק חרדי,976,255,255,146,131,34,251,144,15,575,968,59%,59%,455,555,47%,82%,144,0,0%
25/08/2021,רם-און,מחוז צפון,40_49,דסק כללי,149,8,8,3,5,4,81,48,0,138,144,93%,96%,136,137,91%,99%,48,0,0%
25/08/2021,רמות,מחוז צפון,40_49,דסק כללי,102,0,0,1,2,3,77,26,1,109,102,107%,107%,106,108,104%,98%,26,0,0%
25/08/2021,רמות השבים,מחוז מרכז,40_49,דסק כללי,214,43,43,3,6,12,83,65,2,168,211,79%,80%,162,167,76%,97%,65,0,0%
25/08/2021,רמות מאיר,מחוז מרכז,40_49,דסק כללי,129,26,26,1,8,1,63,28,2,102,129,79%,79%,93,101,72%,92%,28,0,0%
25/08/2021,רמות מנשה,מחוז צפון,40_49,דסק כללי,201,0,0,2,8,9,119,80,2,218,199,108%,110%,212,216,105%,98%,80,0,0%
25/08/2021,רמות נפתלי,מחוז צפון,40_49,דסק כללי,80,22,22,0,0,1,38,19,0,58,80,73%,73%,58,58,73%,100%,19,0,0%
25/08/2021,רמלה,מחוז מרכז,40_49,דסק כללי,9693,1462,1462,608,760,540,4728,1394,201,7623,9517,79%,80%,6902,7534,71%,92%,1394,0,0%
25/08/2021,רמת גן,מחוז תל אביב,40_49,דסק כללי,22924,4640,4640,405,849,871,10019,5946,194,17879,22639,78%,79%,17230,17776,75%,97%,5946,0,0%
25/08/2021,רמת דוד,מחוז צפון,40_49,דסק כללי,102,0,0,0,4,1,61,47,0,113,102,111%,111%,110,113,108%,97%,47,0,0%
25/08/2021,רמת הכובש,מחוז מרכז,40_49,דסק כללי,197,39,39,0,4,2,87,65,0,158,195,80%,81%,156,158,79%,99%,65,0,0%
25/08/2021,רמת השופט,מחוז צפון,40_49,דסק כללי,196,31,31,1,9,9,95,49,2,164,193,84%,85%,158,164,81%,96%,49,0,0%
25/08/2021,רמת השרון,מחוז תל אביב,40_49,דסק כללי,7103,632,632,110,298,197,3390,2418,58,6361,6976,90%,91%,6168,6341,87%,97%,2418,0,0%
25/08/2021,רמת יוחנן,מחוז חיפה,40_49,דסק כללי,129,9,9,0,4,2,71,43,0,120,128,93%,94%,117,120,91%,98%,43,0,0%
25/08/2021,רמת ישי,מחוז צפון,40_49,דסק כללי,1022,24,24,7,33,28,529,395,6,991,1012,97%,98%,969,988,95%,98%,395,0,0%
25/08/2021,רמת מגשימים,מחוז צפון,40_49,דסק כללי,73,0,0,4,4,0,52,27,0,83,71,114%,117%,82,83,112%,99%,27,0,0%
25/08/2021,רמת צבי,מחוז צפון,40_49,דסק כללי,110,0,0,0,4,4,67,37,2,114,110,104%,104%,108,114,98%,95%,37,0,0%
25/08/2021,רמת רזיאל,מחוז ירושלים,40_49,דסק כללי,93,25,25,3,2,0,46,17,0,65,93,70%,70%,63,65,68%,97%,17,0,0%
25/08/2021,רמת רחל,מחוז ירושלים,40_49,דסק כללי,73,7,7,2,2,1,37,24,0,64,73,88%,88%,63,64,86%,98%,24,0,0%
25/08/2021,רנן,מחוז דרום,40_49,דסק כללי,98,6,6,5,5,1,53,28,0,87,96,89%,91%,82,86,84%,95%,28,0,0%
25/08/2021,רעים,מחוז דרום,40_49,דסק כללי,55,7,7,0,3,0,23,22,0,48,54,87%,89%,47,48,85%,98%,22,0,0%
25/08/2021,רעננה,מחוז מרכז,40_49,דסק כללי,9959,669,669,168,393,322,4712,3583,112,9122,9840,92%,93%,8808,9070,88%,97%,3583,0,0%
25/08/2021,רקפת,מחוז צפון,40_49,דסק כללי,153,11,11,3,8,3,80,48,0,139,151,91%,92%,135,139,88%,97%,48,0,0%
25/08/2021,רשפון,מחוז מרכז,40_49,דסק כללי,241,62,62,2,11,13,93,60,0,177,240,73%,74%,171,177,71%,97%,60,0,0%
25/08/2021,רשפים,מחוז צפון,40_49,דסק כללי,166,18,18,1,2,9,104,30,2,147,165,89%,89%,144,146,87%,99%,30,0,0%
25/08/2021,רתמים,מחוז דרום,40_49,דסק כללי,40,0,0,0,0,0,42,13,0,55,40,138%,138%,55,55,138%,100%,13,0,0%
25/08/2021,שאר ישוב,מחוז צפון,40_49,דסק כללי,92,13,13,3,2,2,44,27,1,76,92,83%,83%,73,75,79%,97%,27,0,0%
25/08/2021,שבי דרום,מחוז דרום,40_49,דסק כללי,5,0,0,1,0,0,9,0,0,9,5,180%,180%,9,9,180%,100%,0,0,0%
25/08/2021,שבי ציון,מחוז צפון,40_49,דסק כללי,206,14,14,4,8,10,125,42,3,188,201,91%,94%,181,187,88%,97%,42,0,0%
25/08/2021,שבי שומרון,מחוז מרכז,40_49,דסק כללי,75,7,7,11,12,1,33,9,2,57,73,76%,78%,46,56,61%,82%,9,0,0%
25/08/2021,שבלי - אום אל-גנם,מחוז צפון,40_49,דסק ערבי,753,4,4,30,58,60,475,110,16,719,752,95%,96%,654,713,87%,92%,110,0,0%
25/08/2021,שגב-שלום,מחוז דרום,40_49,דסק ערבי,898,408,408,22,8,92,297,27,44,468,896,52%,52%,418,454,47%,92%,27,0,0%
25/08/2021,שדה אילן,מחוז צפון,40_49,דסק כללי,75,0,0,2,3,0,36,35,0,74,75,99%,99%,73,74,97%,99%,35,0,0%
25/08/2021,שדה אליהו,מחוז צפון,40_49,דסק כללי,50,1,1,2,1,4,26,15,1,47,50,94%,94%,45,47,90%,96%,15,0,0%
25/08/2021,שדה אליעזר,מחוז צפון,40_49,דסק כללי,110,23,23,5,4,3,59,16,0,82,109,75%,75%,81,82,74%,99%,16,0,0%
25/08/2021,שדה בוקר,מחוז דרום,40_49,דסק כללי,51,0,0,0,5,4,23,24,0,56,48,110%,117%,56,56,110%,100%,24,0,0%
25/08/2021,שדה דוד,מחוז אשקלון,40_49,דסק כללי,73,0,0,7,7,5,33,21,2,68,72,93%,94%,61,68,84%,90%,21,0,0%
25/08/2021,שדה ורבורג,מחוז מרכז,40_49,דסק כללי,246,51,51,2,4,3,99,83,4,193,244,78%,79%,187,193,76%,97%,83,0,0%
25/08/2021,שדה יואב,מחוז אשקלון,40_49,דסק כללי,96,0,0,1,3,4,54,40,0,101,94,105%,107%,100,101,104%,99%,40,0,0%
25/08/2021,שדה יעקב,מחוז צפון,40_49,דסק כללי,130,0,0,1,5,6,80,48,1,140,129,108%,109%,137,140,105%,98%,48,0,0%
25/08/2021,שדה יצחק,מחוז חיפה,40_49,דסק כללי,93,16,16,1,3,4,40,29,0,76,92,82%,83%,75,76,81%,99%,29,0,0%
25/08/2021,שדה משה,מחוז אשקלון,40_49,דסק כללי,95,22,22,2,1,7,34,27,2,71,94,75%,76%,70,71,74%,99%,27,0,0%
25/08/2021,שדה נחום,מחוז צפון,40_49,דסק כללי,143,0,0,1,3,2,98,43,1,147,143,103%,103%,143,147,100%,97%,43,0,0%
25/08/2021,שדה נחמיה,מחוז צפון,40_49,דסק כללי,199,43,43,2,8,4,97,43,2,154,199,77%,77%,148,154,74%,96%,43,0,0%
25/08/2021,שדה ניצן,מחוז דרום,40_49,דסק כללי,54,1,1,2,1,1,36,13,0,51,54,94%,94%,50,51,93%,98%,13,0,0%
25/08/2021,שדה עוזיהו,מחוז אשקלון,40_49,דסק כללי,164,31,31,10,15,8,79,20,1,123,159,75%,77%,114,123,70%,93%,20,0,0%
25/08/2021,שדה צבי,מחוז דרום,40_49,דסק כללי,104,14,14,6,5,2,55,22,0,84,101,81%,83%,82,84,79%,98%,22,0,0%
25/08/2021,שדות ים,מחוז חיפה,40_49,דסק כללי,148,50,50,0,3,6,69,20,0,98,148,66%,66%,95,98,64%,97%,20,0,0%
25/08/2021,שדות מיכה,מחוז ירושלים,40_49,דסק כללי,45,0,0,6,4,1,29,4,1,39,44,87%,89%,35,39,78%,90%,4,0,0%
25/08/2021,שדי אברהם,מחוז דרום,40_49,דסק כללי,60,14,14,0,2,4,24,16,0,46,59,77%,78%,45,46,75%,98%,16,0,0%
25/08/2021,שדי חמד,מחוז מרכז,40_49,דסק כללי,186,47,47,0,3,5,79,52,0,139,186,75%,75%,136,138,73%,99%,52,0,0%
25/08/2021,שדי תרומות,מחוז צפון,40_49,דסק כללי,60,5,5,4,2,3,34,11,1,51,60,85%,85%,48,50,80%,96%,11,0,0%
25/08/2021,שדמה,מחוז מרכז,40_49,דסק כללי,73,14,14,1,4,3,27,23,1,58,72,79%,81%,56,58,77%,97%,23,0,0%
25/08/2021,שדמות דבורה,מחוז צפון,40_49,דסק כללי,141,1,1,2,3,11,77,47,0,138,141,98%,98%,135,138,96%,98%,47,0,0%
25/08/2021,שדמות מחולה,מחוז ירושלים,40_49,דסק כללי,59,5,5,0,3,0,30,21,0,54,58,92%,93%,53,54,90%,98%,21,0,0%
25/08/2021,שדרות,מחוז אשקלון,40_49,דסק כללי,2859,327,327,143,188,203,1447,501,50,2389,2810,84%,85%,2212,2374,77%,93%,501,0,0%
25/08/2021,שואבה,מחוז ירושלים,40_49,דסק כללי,82,18,18,3,4,4,34,19,0,61,81,74%,75%,58,61,71%,95%,19,0,0%
25/08/2021,שובה,מחוז דרום,40_49,דסק כללי,87,9,9,6,3,5,51,12,1,72,86,83%,84%,68,71,78%,96%,12,0,0%
25/08/2021,שובל,מחוז דרום,40_49,דסק כללי,119,0,0,0,0,2,80,40,1,123,119,103%,103%,122,122,103%,100%,40,0,0%
25/08/2021,שוהם,מחוז מרכז,40_49,דסק כללי,2761,359,359,22,115,42,1314,891,18,2380,2733,86%,87%,2295,2376,83%,97%,891,0,0%
25/08/2021,שומרה,מחוז צפון,40_49,דסק כללי,35,3,3,1,2,3,15,11,0,31,35,89%,89%,29,31,83%,94%,11,0,0%
25/08/2021,שומריה,מחוז אשקלון,40_49,דסק כללי,59,0,0,1,9,0,36,20,0,65,55,110%,118%,62,65,105%,95%,20,0,0%
25/08/2021,שוקדה,מחוז דרום,40_49,דסק כללי,49,4,4,2,0,4,29,9,1,43,48,88%,90%,42,43,86%,98%,9,0,0%
25/08/2021,שורש,מחוז ירושלים,40_49,דסק כללי,98,0,0,2,5,1,60,39,2,107,97,109%,110%,101,105,103%,96%,39,0,0%
25/08/2021,שורשים,מחוז צפון,40_49,דסק כללי,75,0,0,4,2,2,42,31,0,77,75,103%,103%,76,77,101%,99%,31,0,0%
25/08/2021,שושנת העמקים,מחוז מרכז,40_49,דסק כללי,78,31,31,0,0,5,25,16,1,47,78,60%,60%,46,47,59%,98%,16,0,0%
25/08/2021,שזור,מחוז צפון,40_49,דסק כללי,35,3,3,0,1,1,19,11,0,32,35,91%,91%,31,32,89%,97%,11,0,0%
25/08/2021,שחר,מחוז אשקלון,40_49,דסק כללי,116,36,36,4,6,3,44,22,1,76,116,66%,66%,69,75,59%,92%,22,0,0%
25/08/2021,שחרות,מחוז דרום,40_49,דסק כללי,20,9,9,1,0,4,5,1,0,10,20,50%,50%,10,10,50%,100%,1,0,0%
25/08/2021,שיבולים,מחוז דרום,40_49,דסק כללי,45,0,0,2,2,1,32,9,1,45,44,100%,102%,43,45,96%,96%,9,0,0%
25/08/2021,שיטים,חסר מחוז,40_49,חסר דסק,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0,0,0%,0%,0,0,0%
25/08/2021,שייח' דנון,מחוז צפון,40_49,דסק ערבי,355,53,53,15,12,20,222,27,6,287,353,81%,81%,272,285,77%,95%,27,0,0%
25/08/2021,שילה,מחוז מרכז,40_49,דסק כללי,313,2,2,19,22,8,184,75,3,292,310,93%,94%,277,292,88%,95%,75,0,0%
25/08/2021,שילת,מחוז מרכז,40_49,דסק כללי,129,5,5,4,8,5,60,44,3,120,127,93%,94%,113,119,88%,95%,44,0,0%
25/08/2021,שכניה,מחוז צפון,40_49,דסק כללי,106,6,6,0,4,2,61,32,1,100,106,94%,94%,98,100,92%,98%,32,0,0%
25/08/2021,שלווה,מחוז אשקלון,40_49,דסק כללי,55,2,2,1,2,5,35,8,2,52,55,95%,95%,48,51,87%,94%,8,0,0%
25/08/2021,שלוחות,מחוז צפון,40_49,דסק כללי,20,0,0,0,1,1,17,9,0,28,20,140%,140%,27,28,135%,96%,9,0,0%
